date,ascs,phase,n_indicators
2017-01-04 05:00:00+00:00,92.29166507720947,Euphoria,1.0
2017-01-05 05:00:00+00:00,48.22916587193807,Expansion,2.0
2017-01-06 05:00:00+00:00,76.03496286072534,Late Bull,2.0
2017-01-09 05:00:00+00:00,96.52058237780479,Euphoria,2.0
2017-01-10 05:00:00+00:00,98.83333245913188,Euphoria,2.0
2017-01-11 05:00:00+00:00,98.97916714350383,Euphoria,2.0
2017-01-12 05:00:00+00:00,83.8361895133292,Euphoria,2.0
2017-01-13 05:00:00+00:00,90.37089210160696,Euphoria,2.0
2017-01-17 05:00:00+00:00,69.17790057023221,Late Bull,2.0
2017-01-18 05:00:00+00:00,80.0745495112358,Euphoria,2.0
2017-01-19 05:00:00+00:00,74.1868742955051,Late Bull,2.0
2017-01-20 05:00:00+00:00,82.3593853666651,Euphoria,2.0
2017-01-23 05:00:00+00:00,87.7030288068527,Euphoria,3.0
2017-01-24 05:00:00+00:00,93.14587685058612,Euphoria,3.0
2017-01-25 05:00:00+00:00,97.69271624590135,Euphoria,3.0
2017-01-26 05:00:00+00:00,95.04292192715975,Euphoria,3.0
2017-01-27 05:00:00+00:00,97.57658017306244,Euphoria,3.0
2017-01-30 05:00:00+00:00,95.06405323341225,Euphoria,3.0
2017-01-31 05:00:00+00:00,88.05870716777112,Euphoria,3.0
2017-02-01 05:00:00+00:00,91.5353898290379,Euphoria,3.0
2017-02-02 05:00:00+00:00,91.50886493009723,Euphoria,3.0
2017-02-03 05:00:00+00:00,92.35769580876105,Euphoria,3.0
2017-02-06 05:00:00+00:00,95.03568757570176,Euphoria,3.0
2017-02-07 05:00:00+00:00,94.97028291255985,Euphoria,3.0
2017-02-08 05:00:00+00:00,95.48589897745363,Euphoria,3.0
2017-02-09 05:00:00+00:00,91.20963068434749,Euphoria,3.0
2017-02-10 05:00:00+00:00,91.79893563809188,Euphoria,3.0
2017-02-13 05:00:00+00:00,93.40201215244245,Euphoria,4.0
2017-02-14 05:00:00+00:00,92.42038263400342,Euphoria,4.0
2017-02-15 05:00:00+00:00,93.87774298822863,Euphoria,4.0
2017-02-16 05:00:00+00:00,91.96853180840554,Euphoria,4.0
2017-02-17 05:00:00+00:00,93.28216826623975,Euphoria,4.0
2017-02-21 05:00:00+00:00,93.91703684767154,Euphoria,4.0
2017-02-22 05:00:00+00:00,93.63439541322634,Euphoria,4.0
2017-02-23 05:00:00+00:00,88.83208118382329,Euphoria,4.0
2017-02-24 05:00:00+00:00,88.79120402039243,Euphoria,4.0
2017-02-27 05:00:00+00:00,91.51397796621094,Euphoria,4.0
2017-02-28 05:00:00+00:00,87.2387366954577,Euphoria,4.0
2017-03-01 05:00:00+00:00,87.90983500021973,Euphoria,4.0
2017-03-02 05:00:00+00:00,86.5633181852756,Euphoria,4.0
2017-03-03 05:00:00+00:00,88.01639764715826,Euphoria,4.0
2017-03-06 05:00:00+00:00,92.06626593928782,Euphoria,4.0
2017-03-07 05:00:00+00:00,92.02831523094144,Euphoria,4.0
2017-03-08 05:00:00+00:00,91.96931978840986,Euphoria,4.0
2017-03-09 05:00:00+00:00,91.38341250372139,Euphoria,4.0
2017-03-10 05:00:00+00:00,92.36427153657104,Euphoria,4.0
2017-03-13 04:00:00+00:00,95.45533835723748,Euphoria,4.0
2017-03-14 04:00:00+00:00,95.27200868442608,Euphoria,4.0
2017-03-15 04:00:00+00:00,94.45477335813868,Euphoria,4.0
2017-03-16 04:00:00+00:00,95.33285803789992,Euphoria,4.0
2017-03-17 04:00:00+00:00,96.46973453249032,Euphoria,4.0
2017-03-20 04:00:00+00:00,97.85687040415539,Euphoria,4.0
2017-03-21 04:00:00+00:00,91.94072181141951,Euphoria,4.0
2017-03-22 04:00:00+00:00,91.2813364039799,Euphoria,4.0
2017-03-23 04:00:00+00:00,90.06909054933138,Euphoria,4.0
2017-03-24 04:00:00+00:00,90.54556064289893,Euphoria,4.0
2017-03-27 04:00:00+00:00,90.2992506951164,Euphoria,4.0
2017-03-28 04:00:00+00:00,91.70873202588027,Euphoria,4.0
2017-03-29 04:00:00+00:00,93.11735322488225,Euphoria,4.0
2017-03-30 04:00:00+00:00,94.19473932962971,Euphoria,4.0
2017-03-31 04:00:00+00:00,93.83414362507543,Euphoria,4.0
2017-04-03 04:00:00+00:00,90.20770660075472,Euphoria,4.0
2017-04-04 04:00:00+00:00,88.8566384491241,Euphoria,4.0
2017-04-05 04:00:00+00:00,88.49441161012221,Euphoria,4.0
2017-04-06 04:00:00+00:00,86.4669731860241,Euphoria,4.0
2017-04-07 04:00:00+00:00,88.56344598583962,Euphoria,4.0
2017-04-10 04:00:00+00:00,86.16697405825242,Euphoria,4.0
2017-04-11 04:00:00+00:00,82.02986661410993,Euphoria,4.0
2017-04-12 04:00:00+00:00,77.22946773560156,Late Bull,4.0
2017-04-13 04:00:00+00:00,74.92282922155901,Late Bull,4.0
2017-04-17 04:00:00+00:00,65.83262142380056,Late Bull,4.0
2017-04-18 04:00:00+00:00,69.4075993100964,Late Bull,4.0
2017-04-19 04:00:00+00:00,71.00797790049434,Late Bull,4.0
2017-04-20 04:00:00+00:00,72.67008460479462,Late Bull,4.0
2017-04-21 04:00:00+00:00,73.4297271204219,Late Bull,4.0
2017-04-24 04:00:00+00:00,76.13113542926902,Late Bull,4.0
2017-04-25 04:00:00+00:00,84.95623725953094,Euphoria,4.0
2017-04-26 04:00:00+00:00,83.28929249911062,Euphoria,4.0
2017-04-27 04:00:00+00:00,85.01118917394865,Euphoria,4.0
2017-04-28 04:00:00+00:00,82.00969796586833,Euphoria,4.0
2017-05-01 04:00:00+00:00,87.96083826137479,Euphoria,4.0
2017-05-02 04:00:00+00:00,86.3233853281727,Euphoria,4.0
2017-05-03 04:00:00+00:00,86.7673103586043,Euphoria,4.0
2017-05-04 04:00:00+00:00,86.57385002535565,Euphoria,4.0
2017-05-05 04:00:00+00:00,87.16452999991154,Euphoria,4.0
2017-05-08 04:00:00+00:00,87.52678683717143,Euphoria,4.0
2017-05-09 04:00:00+00:00,89.00695437804366,Euphoria,4.0
2017-05-10 04:00:00+00:00,91.47806601438806,Euphoria,4.0
2017-05-11 04:00:00+00:00,91.82764750882667,Euphoria,4.0
2017-05-12 04:00:00+00:00,92.11275202787454,Euphoria,4.0
2017-05-15 04:00:00+00:00,96.62568078907127,Euphoria,4.0
2017-05-16 04:00:00+00:00,97.82311112039588,Euphoria,4.0
2017-05-17 04:00:00+00:00,90.6497425042022,Euphoria,4.0
2017-05-18 04:00:00+00:00,82.8458345537136,Euphoria,4.0
2017-05-19 04:00:00+00:00,85.7087005900496,Euphoria,4.0
2017-05-22 04:00:00+00:00,91.48558183836363,Euphoria,4.0
2017-05-23 04:00:00+00:00,93.07605338781576,Euphoria,4.0
2017-05-24 04:00:00+00:00,93.6269381262848,Euphoria,4.0
2017-05-25 04:00:00+00:00,94.09276878723267,Euphoria,4.0
2017-05-26 04:00:00+00:00,94.41856819374138,Euphoria,4.0
2017-05-30 04:00:00+00:00,96.92747896029081,Euphoria,4.0
2017-05-31 04:00:00+00:00,96.9223082821169,Euphoria,4.0
2017-06-01 04:00:00+00:00,97.02057808467066,Euphoria,4.0
2017-06-02 04:00:00+00:00,97.94078661424278,Euphoria,4.0
2017-06-05 04:00:00+00:00,97.97134275679849,Euphoria,4.0
2017-06-06 04:00:00+00:00,98.29110949480824,Euphoria,4.0
2017-06-07 04:00:00+00:00,98.94927968009519,Euphoria,4.0
2017-06-08 04:00:00+00:00,99.09366592759929,Euphoria,4.0
2017-06-09 04:00:00+00:00,92.61487364443552,Euphoria,4.0
2017-06-12 04:00:00+00:00,90.51104269579932,Euphoria,4.0
2017-06-13 04:00:00+00:00,90.24500711629942,Euphoria,4.0
2017-06-14 04:00:00+00:00,89.81068048654296,Euphoria,4.0
2017-06-15 04:00:00+00:00,88.78380874425241,Euphoria,4.0
2017-06-16 04:00:00+00:00,88.38812917754412,Euphoria,4.0
2017-06-19 04:00:00+00:00,85.66420840508185,Euphoria,4.0
2017-06-20 04:00:00+00:00,84.15440192768865,Euphoria,4.0
2017-06-21 04:00:00+00:00,85.47882936178458,Euphoria,4.0
2017-06-22 04:00:00+00:00,85.18245365824372,Euphoria,4.0
2017-06-23 04:00:00+00:00,85.57092209551158,Euphoria,4.0
2017-06-26 04:00:00+00:00,87.23452785334652,Euphoria,4.0
2017-06-27 04:00:00+00:00,84.19565554697775,Euphoria,4.0
2017-06-28 04:00:00+00:00,86.2343740520264,Euphoria,4.0
2017-06-29 04:00:00+00:00,84.0323035408031,Euphoria,4.0
2017-06-30 04:00:00+00:00,82.68833952900958,Euphoria,4.0
2017-07-03 04:00:00+00:00,74.97631583464302,Late Bull,4.0
2017-07-05 04:00:00+00:00,77.33689167851732,Late Bull,4.0
2017-07-06 04:00:00+00:00,77.26098834429017,Late Bull,4.0
2017-07-07 04:00:00+00:00,76.08855968069396,Late Bull,4.0
2017-07-10 04:00:00+00:00,81.96599625569633,Euphoria,4.0
2017-07-11 04:00:00+00:00,82.89817399842532,Euphoria,4.0
2017-07-12 04:00:00+00:00,84.61712234614218,Euphoria,4.0
2017-07-13 04:00:00+00:00,84.30692134195772,Euphoria,4.0
2017-07-14 04:00:00+00:00,85.48154783624962,Euphoria,4.0
2017-07-17 04:00:00+00:00,88.33148279226442,Euphoria,4.0
2017-07-18 04:00:00+00:00,88.6631962617184,Euphoria,4.0
2017-07-19 04:00:00+00:00,89.50862209240582,Euphoria,4.0
2017-07-20 04:00:00+00:00,89.80037302570805,Euphoria,4.0
2017-07-21 04:00:00+00:00,88.48847326574528,Euphoria,4.0
2017-07-24 04:00:00+00:00,88.03979565615502,Euphoria,4.0
2017-07-25 04:00:00+00:00,87.97810048490396,Euphoria,4.0
2017-07-26 04:00:00+00:00,89.33434382891086,Euphoria,4.0
2017-07-27 04:00:00+00:00,86.73341883618504,Euphoria,4.0
2017-07-28 04:00:00+00:00,86.17185216237758,Euphoria,4.0
2017-07-31 04:00:00+00:00,80.12280813577921,Euphoria,4.0
2017-08-01 04:00:00+00:00,80.90179116353364,Euphoria,4.0
2017-08-02 04:00:00+00:00,79.94724166526126,Late Bull,4.0
2017-08-03 04:00:00+00:00,79.27708248009763,Late Bull,4.0
2017-08-04 04:00:00+00:00,79.37702582914214,Late Bull,4.0
2017-08-07 04:00:00+00:00,80.39383993758085,Euphoria,4.0
2017-08-08 04:00:00+00:00,79.72462739890285,Late Bull,4.0
2017-08-09 04:00:00+00:00,79.23037463051199,Late Bull,4.0
2017-08-10 04:00:00+00:00,75.24372232671467,Late Bull,4.0
2017-08-11 04:00:00+00:00,65.8954442870139,Late Bull,4.0
2017-08-14 04:00:00+00:00,65.7226016496944,Late Bull,4.0
2017-08-15 04:00:00+00:00,72.64062855075036,Late Bull,4.0
2017-08-16 04:00:00+00:00,73.43134179700427,Late Bull,4.0
2017-08-17 04:00:00+00:00,70.70910769835848,Late Bull,4.0
2017-08-18 04:00:00+00:00,63.05150491154005,Late Bull,4.0
2017-08-21 04:00:00+00:00,67.2357175261247,Late Bull,4.0
2017-08-22 04:00:00+00:00,71.65496403664697,Late Bull,4.0
2017-08-23 04:00:00+00:00,76.05124706053785,Late Bull,4.0
2017-08-24 04:00:00+00:00,74.1147480819951,Late Bull,4.0
2017-08-25 04:00:00+00:00,73.44095877794881,Late Bull,4.0
2017-08-28 04:00:00+00:00,76.547561188086,Late Bull,4.0
2017-08-29 04:00:00+00:00,76.78989619737631,Late Bull,4.0
2017-08-30 04:00:00+00:00,78.46099189140004,Late Bull,4.0
2017-08-31 04:00:00+00:00,80.62975452174263,Euphoria,4.0
2017-09-01 04:00:00+00:00,81.61284867974456,Euphoria,4.0
2017-09-05 04:00:00+00:00,81.45458700284088,Euphoria,4.0
2017-09-06 04:00:00+00:00,79.14968946476286,Late Bull,4.0
2017-09-07 04:00:00+00:00,80.59919156985109,Euphoria,4.0
2017-09-08 04:00:00+00:00,78.5972366704948,Late Bull,4.0
2017-09-11 04:00:00+00:00,78.9833479164379,Late Bull,4.0
2017-09-12 04:00:00+00:00,81.82493566838004,Euphoria,4.0
2017-09-13 04:00:00+00:00,82.02664041103303,Euphoria,4.0
2017-09-14 04:00:00+00:00,82.62410887417253,Euphoria,4.0
2017-09-15 04:00:00+00:00,84.49886479521494,Euphoria,4.0
2017-09-18 04:00:00+00:00,89.85859165021814,Euphoria,4.0
2017-09-19 04:00:00+00:00,90.16302682477992,Euphoria,4.0
2017-09-20 04:00:00+00:00,87.25321139071336,Euphoria,4.0
2017-09-21 04:00:00+00:00,86.4852801143277,Euphoria,4.0
2017-09-22 04:00:00+00:00,87.06814394012206,Euphoria,4.0
2017-09-25 04:00:00+00:00,85.08240990965021,Euphoria,4.0
2017-09-26 04:00:00+00:00,85.00954866545744,Euphoria,4.0
2017-09-27 04:00:00+00:00,87.85066766773984,Euphoria,4.0
2017-09-28 04:00:00+00:00,88.62348659347312,Euphoria,4.0
2017-09-29 04:00:00+00:00,89.46715584731665,Euphoria,4.0
2017-10-02 04:00:00+00:00,89.82091152475199,Euphoria,4.0
2017-10-03 04:00:00+00:00,90.11466664607048,Euphoria,4.0
2017-10-04 04:00:00+00:00,90.34462693877609,Euphoria,4.0
2017-10-05 04:00:00+00:00,90.4157001998379,Euphoria,4.0
2017-10-06 04:00:00+00:00,90.88600095094343,Euphoria,4.0
2017-10-09 04:00:00+00:00,92.58447270725446,Euphoria,4.0
2017-10-10 04:00:00+00:00,93.15861500935603,Euphoria,4.0
2017-10-11 04:00:00+00:00,93.3125314613754,Euphoria,4.0
2017-10-12 04:00:00+00:00,92.81087674222539,Euphoria,4.0
2017-10-13 04:00:00+00:00,93.3125314613754,Euphoria,4.0
2017-10-16 04:00:00+00:00,95.995665302992,Euphoria,4.0
2017-10-17 04:00:00+00:00,87.78308422308854,Euphoria,7.0
2017-10-18 04:00:00+00:00,87.77534614295561,Euphoria,7.0
2017-10-19 04:00:00+00:00,86.1575689938871,Euphoria,7.0
2017-10-20 04:00:00+00:00,86.9797015569166,Euphoria,7.0
2017-10-23 04:00:00+00:00,87.64835976558047,Euphoria,7.0
2017-10-24 04:00:00+00:00,87.61866986458851,Euphoria,7.0
2017-10-25 04:00:00+00:00,84.60881923948548,Euphoria,7.0
2017-10-26 04:00:00+00:00,84.36440653247959,Euphoria,7.0
2017-10-27 04:00:00+00:00,87.12661603468257,Euphoria,7.0
2017-10-30 04:00:00+00:00,88.3097344807826,Euphoria,7.0
2017-10-31 04:00:00+00:00,89.26135900222418,Euphoria,7.0
2017-11-01 04:00:00+00:00,90.15433262463547,Euphoria,7.0
2017-11-02 04:00:00+00:00,90.30160051816944,Euphoria,7.0
2017-11-03 04:00:00+00:00,90.6668604764799,Euphoria,7.0
2017-11-06 05:00:00+00:00,93.11205844111996,Euphoria,7.0
2017-11-07 05:00:00+00:00,92.7180620000233,Euphoria,7.0
2017-11-08 05:00:00+00:00,93.18349937024655,Euphoria,7.0
2017-11-09 05:00:00+00:00,89.73879176805566,Euphoria,7.0
2017-11-10 05:00:00+00:00,90.4928325727727,Euphoria,7.0
2017-11-13 05:00:00+00:00,90.4142171764598,Euphoria,7.0
2017-11-14 05:00:00+00:00,89.45204567217466,Euphoria,7.0
2017-11-15 05:00:00+00:00,86.65011111735598,Euphoria,7.0
2017-11-16 05:00:00+00:00,87.55751715058763,Euphoria,7.0
2017-11-17 05:00:00+00:00,87.64301195314,Euphoria,7.0
2017-11-20 05:00:00+00:00,88.58426553243005,Euphoria,7.0
2017-11-21 05:00:00+00:00,90.35771779646075,Euphoria,7.0
2017-11-22 05:00:00+00:00,89.10775619085533,Euphoria,7.0
2017-11-24 05:00:00+00:00,89.87090388549808,Euphoria,7.0
2017-11-27 05:00:00+00:00,84.73668813988591,Euphoria,7.0
2017-11-28 05:00:00+00:00,84.83302829997504,Euphoria,7.0
2017-11-29 05:00:00+00:00,76.90156392073877,Late Bull,7.0
2017-11-30 05:00:00+00:00,76.54332276373086,Late Bull,7.0
2017-12-01 05:00:00+00:00,74.71369165686474,Late Bull,7.0
2017-12-04 05:00:00+00:00,62.76312252059421,Late Bull,7.0
2017-12-05 05:00:00+00:00,62.46102075054239,Late Bull,7.0
2017-12-06 05:00:00+00:00,62.41036542446805,Late Bull,7.0
2017-12-07 05:00:00+00:00,64.6859483692336,Late Bull,7.0
2017-12-08 05:00:00+00:00,64.73773008086478,Late Bull,7.0
2017-12-11 05:00:00+00:00,64.75424472918802,Late Bull,7.0
2017-12-12 05:00:00+00:00,63.507102666247405,Late Bull,7.0
2017-12-13 05:00:00+00:00,62.894370263691975,Late Bull,7.0
2017-12-14 05:00:00+00:00,62.561403116647014,Late Bull,7.0
2017-12-15 05:00:00+00:00,64.83811810022344,Late Bull,7.0
2017-12-18 05:00:00+00:00,68.1486644374587,Late Bull,7.0
2017-12-19 05:00:00+00:00,68.08118866023902,Late Bull,7.0
2017-12-20 05:00:00+00:00,69.00917956660528,Late Bull,7.0
2017-12-21 05:00:00+00:00,65.54664725194321,Late Bull,7.0
2017-12-22 05:00:00+00:00,65.71540689433361,Late Bull,7.0
2017-12-26 05:00:00+00:00,63.39092037638787,Late Bull,7.0
2017-12-27 05:00:00+00:00,64.91373998560685,Late Bull,7.0
2017-12-28 05:00:00+00:00,66.23411364952221,Late Bull,7.0
2017-12-29 05:00:00+00:00,64.35335056512025,Late Bull,7.0
2018-01-02 05:00:00+00:00,73.02483271525246,Late Bull,10.0
2018-01-03 05:00:00+00:00,76.36521348194754,Late Bull,10.0
2018-01-04 05:00:00+00:00,76.15483335986524,Late Bull,10.0
2018-01-05 05:00:00+00:00,77.92103445579266,Late Bull,10.0
2018-01-08 05:00:00+00:00,79.98233955222068,Late Bull,10.0
2018-01-09 05:00:00+00:00,76.9220201032351,Late Bull,10.0
2018-01-10 05:00:00+00:00,73.22057864323277,Late Bull,10.0
2018-01-11 05:00:00+00:00,73.10919975106493,Late Bull,10.0
2018-01-12 05:00:00+00:00,73.866307992312,Late Bull,10.0
2018-01-16 05:00:00+00:00,74.38805171810621,Late Bull,10.0
2018-01-17 05:00:00+00:00,75.72627473684739,Late Bull,10.0
2018-01-18 05:00:00+00:00,76.19002625167845,Late Bull,10.0
2018-01-19 05:00:00+00:00,74.99855369812443,Late Bull,10.0
2018-01-22 05:00:00+00:00,76.16469839746603,Late Bull,10.0
2018-01-23 05:00:00+00:00,77.78920427745723,Late Bull,10.0
2018-01-24 05:00:00+00:00,74.98476979703564,Late Bull,10.0
2018-01-25 05:00:00+00:00,74.16784290660306,Late Bull,10.0
2018-01-26 05:00:00+00:00,77.1560989388828,Late Bull,10.0
2018-01-29 05:00:00+00:00,78.23478165795862,Late Bull,10.0
2018-01-30 05:00:00+00:00,71.717620690236,Late Bull,10.0
2018-01-31 05:00:00+00:00,71.58593062646695,Late Bull,10.0
2018-02-01 05:00:00+00:00,72.28879664373802,Late Bull,10.0
2018-02-02 05:00:00+00:00,66.93378014484793,Late Bull,10.0
2018-02-05 05:00:00+00:00,54.85434876971158,Expansion,10.0
2018-02-06 05:00:00+00:00,41.40402158010783,Expansion,10.0
2018-02-07 05:00:00+00:00,43.41329245757752,Expansion,10.0
2018-02-08 05:00:00+00:00,42.610289732377886,Expansion,10.0
2018-02-09 05:00:00+00:00,39.16987856948051,Recovery,10.0
2018-02-12 05:00:00+00:00,43.053286356211174,Expansion,10.0
2018-02-13 05:00:00+00:00,48.85377421602602,Expansion,10.0
2018-02-14 05:00:00+00:00,52.84030667691572,Expansion,10.0
2018-02-15 05:00:00+00:00,59.03457114337699,Expansion,10.0
2018-02-16 05:00:00+00:00,58.81950247243052,Expansion,10.0
2018-02-20 05:00:00+00:00,60.26269741742567,Late Bull,10.0
2018-02-21 05:00:00+00:00,58.301035098976854,Expansion,10.0
2018-02-22 05:00:00+00:00,57.92948206286704,Expansion,10.0
2018-02-23 05:00:00+00:00,61.42255748551576,Late Bull,10.0
2018-02-26 05:00:00+00:00,65.40779085954361,Late Bull,10.0
2018-02-27 05:00:00+00:00,65.77068911879515,Late Bull,10.0
2018-02-28 05:00:00+00:00,61.60185985941297,Late Bull,10.0
2018-03-01 05:00:00+00:00,58.10592485237812,Expansion,10.0
2018-03-02 05:00:00+00:00,56.35236303184889,Expansion,10.0
2018-03-05 05:00:00+00:00,58.8618370289138,Expansion,10.0
2018-03-06 05:00:00+00:00,63.654773919564725,Late Bull,10.0
2018-03-07 05:00:00+00:00,65.75609581164062,Late Bull,10.0
2018-03-08 05:00:00+00:00,67.04311953654695,Late Bull,10.0
2018-03-09 05:00:00+00:00,70.16794718850383,Late Bull,10.0
2018-03-12 04:00:00+00:00,74.83445245693206,Late Bull,10.0
2018-03-13 04:00:00+00:00,74.11779995606514,Late Bull,10.0
2018-03-14 04:00:00+00:00,73.59399807380413,Late Bull,10.0
2018-03-15 04:00:00+00:00,72.35561697147193,Late Bull,10.0
2018-03-16 04:00:00+00:00,72.51477173401378,Late Bull,10.0
2018-03-19 04:00:00+00:00,70.67921478133734,Late Bull,10.0
2018-03-20 04:00:00+00:00,68.80348733408502,Late Bull,10.0
2018-03-21 04:00:00+00:00,69.4987136628979,Late Bull,10.0
2018-03-22 04:00:00+00:00,67.74498033744477,Late Bull,10.0
2018-03-23 04:00:00+00:00,56.192990821554034,Expansion,10.0
2018-03-26 04:00:00+00:00,56.76283835994452,Expansion,10.0
2018-03-27 04:00:00+00:00,55.457527455168005,Expansion,10.0
2018-03-28 04:00:00+00:00,50.84341216325228,Expansion,10.0
2018-03-29 04:00:00+00:00,53.575392731728186,Expansion,10.0
2018-04-02 04:00:00+00:00,52.641934680564184,Expansion,10.0
2018-04-03 04:00:00+00:00,50.55546053493216,Expansion,10.0
2018-04-04 04:00:00+00:00,52.46587528653119,Expansion,10.0
2018-04-05 04:00:00+00:00,54.581473297432886,Expansion,10.0
2018-04-06 04:00:00+00:00,52.30901648608679,Expansion,10.0
2018-04-09 04:00:00+00:00,49.78774596836987,Expansion,10.0
2018-04-10 04:00:00+00:00,52.342548214817924,Expansion,10.0
2018-04-11 04:00:00+00:00,53.55870418494244,Expansion,10.0
2018-04-12 04:00:00+00:00,56.33777316131009,Expansion,10.0
2018-04-13 04:00:00+00:00,57.9630647273631,Expansion,10.0
2018-04-16 04:00:00+00:00,61.144208968396995,Late Bull,10.0
2018-04-17 04:00:00+00:00,63.15067510927513,Late Bull,10.0
2018-04-18 04:00:00+00:00,65.11166867560368,Late Bull,10.0
2018-04-19 04:00:00+00:00,63.01451507585243,Late Bull,10.0
2018-04-20 04:00:00+00:00,59.95869166816863,Expansion,10.0
2018-04-23 04:00:00+00:00,57.353835561185065,Expansion,10.0
2018-04-24 04:00:00+00:00,54.99072534441918,Expansion,10.0
2018-04-25 04:00:00+00:00,52.86348913353879,Expansion,10.0
2018-04-26 04:00:00+00:00,57.80551764398637,Expansion,10.0
2018-04-27 04:00:00+00:00,59.776835589091775,Expansion,10.0
2018-04-30 04:00:00+00:00,59.23696223663458,Expansion,10.0
2018-05-01 04:00:00+00:00,60.23821667029277,Late Bull,10.0
2018-05-02 04:00:00+00:00,59.90363294982753,Expansion,10.0
2018-05-03 04:00:00+00:00,60.410615677096146,Late Bull,10.0
2018-05-04 04:00:00+00:00,61.53765310828777,Late Bull,10.0
2018-05-07 04:00:00+00:00,64.00400476350276,Late Bull,10.0
2018-05-08 04:00:00+00:00,65.41314236410356,Late Bull,10.0
2018-05-09 04:00:00+00:00,64.5941311758543,Late Bull,10.0
2018-05-10 04:00:00+00:00,68.34940609000955,Late Bull,10.0
2018-05-11 04:00:00+00:00,67.52415533142845,Late Bull,10.0
2018-05-14 04:00:00+00:00,68.26202139672506,Late Bull,10.0
2018-05-15 04:00:00+00:00,64.9887603456504,Late Bull,10.0
2018-05-16 04:00:00+00:00,65.6289625454903,Late Bull,10.0
2018-05-17 04:00:00+00:00,65.91141934386519,Late Bull,10.0
2018-05-18 04:00:00+00:00,64.69376557985397,Late Bull,10.0
2018-05-21 04:00:00+00:00,65.41762429847354,Late Bull,10.0
2018-05-22 04:00:00+00:00,65.97976745684214,Late Bull,10.0
2018-05-23 04:00:00+00:00,68.62317260129262,Late Bull,10.0
2018-05-24 04:00:00+00:00,69.02293147615433,Late Bull,10.0
2018-05-25 04:00:00+00:00,71.26967550357213,Late Bull,10.0
2018-05-29 04:00:00+00:00,69.75159206798348,Late Bull,10.0
2018-05-30 04:00:00+00:00,65.06394151923384,Late Bull,10.0
2018-05-31 04:00:00+00:00,67.35346723250288,Late Bull,10.0
2018-06-01 04:00:00+00:00,69.1644251588407,Late Bull,10.0
2018-06-04 04:00:00+00:00,70.98161749483889,Late Bull,10.0
2018-06-05 04:00:00+00:00,72.35836873591555,Late Bull,10.0
2018-06-06 04:00:00+00:00,73.10729523003167,Late Bull,10.0
2018-06-07 04:00:00+00:00,71.83083127544408,Late Bull,10.0
2018-06-08 04:00:00+00:00,68.7796748250482,Late Bull,10.0
2018-06-11 04:00:00+00:00,68.41871123551653,Late Bull,10.0
2018-06-12 04:00:00+00:00,67.9103291116177,Late Bull,10.0
2018-06-13 04:00:00+00:00,67.6766466981687,Late Bull,10.0
2018-06-14 04:00:00+00:00,65.79216448646775,Late Bull,10.0
2018-06-15 04:00:00+00:00,65.95786525777278,Late Bull,10.0
2018-06-18 04:00:00+00:00,62.59645055940536,Late Bull,10.0
2018-06-19 04:00:00+00:00,61.33278061778378,Late Bull,10.0
2018-06-20 04:00:00+00:00,61.69071607201374,Late Bull,10.0
2018-06-21 04:00:00+00:00,60.71132827003986,Late Bull,10.0
2018-06-22 04:00:00+00:00,58.06986628248184,Expansion,10.0
2018-06-25 04:00:00+00:00,51.94083683727363,Expansion,10.0
2018-06-26 04:00:00+00:00,49.50906100135458,Expansion,10.0
2018-06-27 04:00:00+00:00,49.66307268905916,Expansion,10.0
2018-06-28 04:00:00+00:00,47.86029568963474,Expansion,10.0
2018-06-29 04:00:00+00:00,48.97240041917923,Expansion,10.0
2018-07-02 04:00:00+00:00,47.83462665160064,Expansion,10.0
2018-07-03 04:00:00+00:00,47.510950472686844,Expansion,10.0
2018-07-05 04:00:00+00:00,49.97669120574803,Expansion,10.0
2018-07-06 04:00:00+00:00,51.186731915618964,Expansion,10.0
2018-07-09 04:00:00+00:00,54.94094735092719,Expansion,10.0
2018-07-10 04:00:00+00:00,57.564774251142055,Expansion,10.0
2018-07-11 04:00:00+00:00,54.29287032901831,Expansion,10.0
2018-07-12 04:00:00+00:00,53.525097641805424,Expansion,10.0
2018-07-13 04:00:00+00:00,55.78939042365352,Expansion,10.0
2018-07-16 04:00:00+00:00,55.89276197010996,Expansion,10.0
2018-07-17 04:00:00+00:00,56.7942149039073,Expansion,10.0
2018-07-18 04:00:00+00:00,58.90570473418913,Expansion,10.0
2018-07-19 04:00:00+00:00,59.235141104037204,Expansion,10.0
2018-07-20 04:00:00+00:00,57.9671029575595,Expansion,10.0
2018-07-23 04:00:00+00:00,56.21846883510706,Expansion,10.0
2018-07-24 04:00:00+00:00,55.3209486079305,Expansion,10.0
2018-07-25 04:00:00+00:00,55.638356873311636,Expansion,10.0
2018-07-26 04:00:00+00:00,59.2234761903723,Expansion,10.0
2018-07-27 04:00:00+00:00,59.256877327210546,Expansion,10.0
2018-07-30 04:00:00+00:00,56.209819600343245,Expansion,10.0
2018-07-31 04:00:00+00:00,55.56650291732479,Expansion,10.0
2018-08-01 04:00:00+00:00,57.080666009965384,Expansion,10.0
2018-08-02 04:00:00+00:00,56.54653097447768,Expansion,10.0
2018-08-03 04:00:00+00:00,58.05054871424863,Expansion,10.0
2018-08-06 04:00:00+00:00,58.3793781965134,Expansion,10.0
2018-08-07 04:00:00+00:00,61.0513242231371,Late Bull,10.0
